LTKBID,PubChem_CID,LabelCompoundName,ApprovalYear,DILIConcern,SeverityClass,LabelSection,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,URL (accessed on 1/21/2016),"VER_DISP (1=LTKB-BD, 2=others)"
LT02096,187.0,acetylcholine chloride,1973.0,No-DILI-concern,0,No match,,vNo-DILI-Concern,NE,,Negative,,CC(=O)OCC[N+](C)(C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=076587d3-46a0-48e5-9425-f5e1f5847ee3,2
LT00177,13342.0,vinblastine,1965.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,NE,,Negative,,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f073b58e-56d6-4c8d-a2ce-b37719402d77,2
LT00667,49800073.0,saxagliptin,2009.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N.Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d45fc842-2563-4421-86af-a55b3191e19b,2
LT00682,33036.0,dexchlorpheniramine,1981.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1950f4d6-7fc2-44cd-9f7d-1359315353fc,2
LT00848,4976.0,protriptyline,1967.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6be6521-7179-442f-8c45-69711a2c3290,2
LT00910,5284592.0,nabilone,1985.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb582d64-0f51-11df-8a39-0800200c9a66,2
LT01053,123606.0,almotriptan,2001.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=886c13fa-4547-4411-88aa-8e23a7a698f6,2
LT01054,77992.0,frovatriptan,2001.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=294d60f3-005b-40d9-a404-cdd77f62b820,2
LT01112,152945.0,dutasteride,2001.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc330e70-a1d3-400b-3aaf-46067e3fd090,2
LT01156,60852.0,ibandronate,2003.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f94d9c49-245a-8081-42c4-785113fce498,2
LT01261,6918289.0,temsirolimus,2007.0,No-DILI-concern,0,No match,,vNo-DILI-Concern,,,,,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95b7dc92-2180-42f1-8699-3c28f609e674 ,2
LT01382,30751.0,fludarabine,1991.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=30bac07f-86bd-4a03-8ea1-7ab2d42d3ea3,2
LT01498,3957.0,loratadine,1993.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd21751e-e62f-40f3-a254-f2db7cf9c101,2
LT01729,5770.0,reserpine,1955.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a4d74d7-2e63-4789-b50e-af17ced92462,2
LT01839,5572.0,trihexyphenidyl,1949.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a84452ff-6da1-4315-b850-4ce46829f2da,2
LT00822,4062.0,mepivacaine,1960.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,non-hepatotixic,,Negative,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ad26708-14fe-4d31-91df-fa6813bdde7c,2
LT01151,5361092.0,butorphanol,1978.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,non-hepatotixic,,Postive,C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9822ca3f-aee2-46e5-8a96-495400e65d10,2
LT01586,5360630.0,nalbuphine,1979.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,non-hepatotixic,,,C1CC(C1)CN2CC[C@]34C5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87d32eb5-6806-4aa4-8976-e3ba0fe871df,2
LT00920,41693.0,sufentanil,1984.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,Negative,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52fc28b9-464a-4173-9d0d-000ed0dbf265,2
LT00978,62886.0,cisatracurium besylate,1995.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,Negative,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3db3b76c-3e5a-456e-46a8-456fde1e6195,2
LT01317,3168.0,droperidol,1970.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,Negative,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=54c9ad21-5051-4263-948a-db651b5fd05d,2
LT00925,51263.0,alfentanil,1986.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,Negative,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9781f06d-485e-41f0-84aa-ee177f0ad137,2
LT01972,4678.0,dexpanthenol,,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,Negative,CC(C)(CO)C(C(=O)NCCCO)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0ed47f4b-5182-40b7-a440-9e7b06819d95,2
LT00024,453.0,mannitol,1964.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C(C(C(C(C(CO)O)O)O)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c395e13d-6ea1-4104-8b37-669cfb982f04,1
LT00054,2148.0,aminohippurate,1944.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1=CC(=CC=C1C(=O)NCC(=O)O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a1975215-25f1-4c5a-878d-bcbf5326bb92,2
LT00077,16132357.0,corticotropin,1950.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae97eb2b-587a-4705-8c55-de0f97ee1f1f,2
LT00141,19190.0,indocyanine green,1959.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a24348da-94f8-4c1c-aa8a-a161c01b5cef,2
LT00257,3737.0,iothalamate sodium,1963.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c07ce91-cc83-45e3-bd2b-f923a9c8286c,2
LT00327,5793.0,dextrose,1971.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=085614c7-ada4-4e2c-87c0-c9bc2f18365a,2
LT00330,23701736.0,sodium lactate,1971.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,[13CH3]C(C(=O)[O-])O.[Na+],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=324a8674-c4a6-4afb-b504-aa2f67f5793e,2
LT00349,638678.0,protirelin,1976.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af5da799-76bf-415a-9dc7-99c7ddc62bc4,2
LT00350,9833444.0,sincalide,1976.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CSCC[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c56a824b-a8ba-42db-b05c-49c731130879,2
LT00361,24014.0,cupric chloride,1986.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,Cl[Cu]Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a84d61a4-8e7f-4be1-aba6-f633b334aafc,2
LT00419,3741.0,ioversol,1988.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549d38db-d4ed-4708-8f76-7cdaa157063f,2
LT00438,16132344.0,corticorelin ovine triflutate,1996.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c39dcea-d8f7-8594-01e6-24e8d6fa4d2f,2
LT00439,24477.0,sodium thiosulfate,1992.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,[O-]S(=O)(=S)[O-].[Na+].[Na+],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=82f55408-2de9-463d-85e8-b39c3b259f0b,2
LT00465,25081014.0,nesiritide,2001.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC4C=NC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=44c45bfe-461f-4398-8f20-ea771b2403ee,2
LT00475,16130957.0,ganirelix acetate,1999.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCNC(=NCCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96118395-557e-4998-842d-424a59d574b6,2
LT00492,16132446.0,pramlintide,2005.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2262f20-bedb-43d9-b274-6ce275b0a69e,2
LT00528,158440.0,gadofosveset trisodium,2008.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C1CC(CCC1OP(=O)([O-])OC[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.O.[Na+].[Na+].[Na+].[Gd+3],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8175d0e7-b627-6c68-73e6-d1fc7660775d,2
LT00537,16157882.0,exenatide,2005.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CN=CN9)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c621d002-b7bf-4f3a-af68-4f70fd298d05,2
LT00545,441281.0,dimenhydrinate,1972.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc71539e-1a33-4709-8a24-c2894e8dbc1c,2
LT00547,3156.0,doxapram,1965.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b8eb330a-a75b-46cb-b694-5be9327ed2eb,2
LT00570,5361917.0,methylnaltrexone bromide,2008.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c488fb7c-0a5b-487c-b452-996809d1cb99,2
LT00592,5284596.0,naloxone,1971.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b598c237-032d-4bb5-0e92-50eabd863dac,2
LT00644,153994.0,clevidipine,2008.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=095081a0-1398-11dc-82e1-0002a5d5c51b,2
LT00646,219024.0,regadenoson,2008.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=057289f4-2e18-4c1e-bed4-6c1858e2ef16,2
LT00650,14789.0,ferumoxytol,2009.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,O[Fe]=O.O[Fe]=O.[Fe],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=32b0e320-a739-11dc-a704-0002a5d5c51b,2
LT00659,65628.0,bendamustine,2008.0,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=39d53698-57fa-7c99-fc5b-f52a55684826,2
LT00669,5352062.0,romidepsin,2009.0,No-DILI-concern,0,No match,,vNo-DILI-Concern,,,,,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=03b39d40-90fe-11df-9de6-0002a5d5c51b ,2
LT00674,154228.0,pancrelipase,,No-DILI-Concern,0,No match,,vNo-DILI-Concern,,,,,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1431edd-0fc5-4ebc-8c10-53deb0db0d23,2
